1.22,0.14,2.89,4.78,3.55,0.84,2.58,1.69,1.13,0.81,331.89,11.2303,22.07,0.4091730897,0.0774,0.0922,0.1014,0.0876,-0.0116257085,0.00645,0.0047095761,-0.0025,-0.0012,0.0010085723,-0.0026738677,0.013381,0.008986,21.99,2.58
0.1,-0.95,-2.3,-2.42,-3.04,-4.03,-1.18,0.07,-3.97,2.05,1073.87,22.238,54.29,0.2241170201,6e-04,0.0526,0.0625,0.0441,0.0133567261,5e-05,0.0034174736,0.0264,0.0096,0.0019917045,0,-0.035751,-0.036781,24.62,6.01
6.01,4.69,4.85,5.4,5.25,3.33,5.92,1.97,0.4,2.46,1104.49,22.071,57.61,0.2185184683,0.0011,0.0535,0.0634,0.0441,0.0138605893,9.16667e-05,0.0002492074,0.0032,0.0039,0.0023732563,0,0.030426,0.028015,19.5,9.97
9.97,8.86,8.7,3.72,8.07,11.38,10.34,8.3,4.36,7.14,1169.43,21.904,60.93,0.3818781703,0.0015,0.0527,0.0627,0.0458,0.0263355562,0.000125,0.0041062835,-0.0179,0.0045,0.0006334369,0,0.061014,0.05943,17.59,5.47
5.47,10.17,8.7,9.26,5.17,11.37,7.51,7.05,3.64,9.22,1186.69,21.9483,62.9867,0.3766061292,0.0016,0.0529,0.0625,0.0437,0.0266157081,0.0001333333,0.0017368849,0.0304,0.0357,0.0017938674,0,0.015977,0.014957,22.05,-6.4
-6.4,-9.6,-8.63,-13,-6.94,-7.53,-7.27,-9.05,-6.36,-8.24,1089.41,21.9927,65.0433,0.4090027948,0.0016,0.0496,0.0605,0.0407,0.0256812373,0.0001333333,0.0007751974,0.0437,-0.0051,0.0081077913,0,-0.080111,-0.082337,32.07,-6.08
-6.08,-11.53,-8.43,-5.82,-6.08,-7.08,-10.15,-7.66,-1.25,-8.77,1030.71,22.037,67.1,0.4241765415,0.0012,0.0488,0.0623,0.0376,0.0187132161,1e-04,-0.0009762671,0.0446,0.0519,0.0055917262,0,-0.053525,-0.055115,34.54,5.81
5.81,8.28,8.69,7.27,6.54,7.37,6.14,2.92,5.65,4.35,1101.6,22.1423,68.6867,0.3961335532,0.0016,0.0472,0.0601,0.0377,0.0155053388,0.0001333333,0.0002110431,0.0024,0.017,0.0033488263,0,0.070451,0.06862,23.5,-8.09
-8.09,-6.85,-7.44,-7.17,-5.73,-9.17,-8.03,-5.58,-1.21,-7.45,1049.33,22.2477,70.2733,0.4139816191,0.0016,0.0449,0.0566,0.0327,0.0111071822,0.0001333333,0.0013806643,0.0702,0.0473,0.0027046066,0,-0.045434,-0.04784,26.05,9.08
9.08,12.71,11.48,12.88,14.03,11.41,14.06,11.33,5.29,8.05,1141.2,22.353,71.86,0.3843057828,0.0015,0.0453,0.0566,0.0341,0.003227151,0.000125,0.0005817362,-0.0153,-0.0144,0.0023371919,0,0.090383,0.088751,23.7,2.14
2.14,7.75,7.42,4.87,6.01,6,3.76,2.67,2.6,2.64,1183.26,22.4783,73.69,0.3728872859,0.0013,0.0468,0.0572,0.0367,0.0071324604,0.0001083333,0.0012451989,-0.0317,-0.0203,0.0010800444,0,0.038726,0.037081,21.2,3.44
3.44,2.84,3.48,10.6,1.61,2,4.19,0.11,0.38,1.22,1180.55,22.6037,75.52,0.3766947543,0.0014,0.0487,0.0592,0.038,0.0147474827,0.0001166667,0.0004206464,-0.0137,-0.0057,0.0017379156,0,-5.1e-05,-0.002571,23.54,5.71
5.71,6.8,9.32,11.2,8.28,6.56,5.51,10.94,3.37,9.01,1257.64,22.729,77.35,0.3581003169,0.0014,0.0502,0.061,0.0414,0.0125554457,0.0001166667,0.0017184408,-0.0388,-0.0036,0.00083212,0,0.067054,0.065249,17.75,-0.79
-0.79,0.72,2.36,6.21,3.43,1.6,-0.8,1.3,1.9,1.77,1286.12,22.963,78.67,0.3486322237,0.0015,0.0504,0.0609,0.0432,0.0153074556,0.000125,0.0047632301,-0.0196,-0.0198,0.0008632404,0,0.023349,0.022319,19.53,3.53
3.53,-1.48,3.71,11.28,5.02,8.61,5.92,3.53,3.72,2.83,1327.22,23.197,79.99,0.3390965735,0.0013,0.0522,0.0615,0.0426,0.015887735,0.0001083333,0.004931365,0.0113,0.0157,0.0010655488,0,0.032508,0.030251,18.35,1.25
1.25,2.12,2.98,4.44,0.99,-0.17,0.87,2.81,2.01,-0.55,1325.83,23.431,81.31,0.3542699394,0.001,0.0513,0.0603,0.0429,0.0124454877,8.33333e-05,0.009751072,-6e-04,-0.0072,0.0023472688,0,0.000625,-0.000867,17.74,2.29
2.29,2.32,0.2,-0.55,1.33,1.71,2.29,5.09,3.26,0.35,1363.61,23.7343,82.1633,0.3406968012,6e-04,0.0516,0.0602,0.0416,0.0093547343,5e-05,0.0064394295,0.0199,0.0239,0.0006365422,0,0.029441,0.028358,14.75,-0.87
-0.87,-4.27,-2.98,-7.11,-2.35,1.53,-0.38,-0.15,0.2,-2.67,1345.2,24.0377,83.0167,0.3472221891,4e-04,0.0496,0.0578,0.0391,0.0090860184,3.33333e-05,0.0047041875,0.0355,0.0257,0.0009341908,0,-0.011313,-0.013573,15.45,-1.64
-1.64,-1.88,-2.26,-5.16,-2.98,-2.39,-1.4,-4.19,-0.32,-2.15,1320.64,24.341,83.87,0.3515700392,4e-04,0.0499,0.0575,0.0409,0.0117181387,3.33333e-05,-0.0010709671,-0.0179,-0.021,0.0022947485,0,-0.016545,-0.018106,16.52,-0.45
-0.45,-4.78,-2.55,3.06,-4.46,-7.12,-1.8,-3.25,-0.55,-1.88,1292.28,24.621,84.9067,0.359418903,4e-04,0.0493,0.0576,0.0378,0.0123685731,3.33333e-05,0.0008860457,0.0422,0.0473,0.0018307592,0,-0.019828,-0.020982,25.25,-8.39
-8.39,-12.15,-9.82,-15.98,-10.01,-10.25,-8.26,-11.35,-0.13,-8.23,1218.89,24.901,85.9433,0.3758125221,2e-04,0.0437,0.0536,0.0315,0.012766968,1.66667e-05,0.0027575889,0.0862,0.024,0.0192221988,0,-0.054322,-0.056734,31.62,-8.38
-8.38,-14.33,-14.43,-20.77,-10.89,-12.5,-8.36,-9.42,-3.59,-9.88,1131.42,25.181,86.98,0.399922847,1e-04,0.0409,0.0527,0.0265,0.0132008715,8.3333e-06,0.0015184621,0.0704,0.0575,0.0069157356,0,-0.070238,-0.071739,42.96,9.16
9.16,16.76,15.96,23.35,11.84,11.92,12.52,9.92,6.67,10.65,1253.3,25.5957,86.97,0.3650779046,2e-04,0.0398,0.0537,0.0291,0.007910972,1.66667e-05,-0.0020626826,-0.0306,0.0094,0.0074008814,0,0.109023,0.107563,29.96,-3.95
-3.95,-6.3,-0.14,-0.04,-3.84,-1.33,-0.73,-2.8,1.18,-0.99,1246.96,26.0103,86.96,0.3623298975,1e-04,0.0387,0.0514,0.0273,-0.0043532176,8.3333e-06,-0.0008435613,0.0251,-0.0356,0.0076795427,0,-0.002727,-0.005552,27.8,1.15
1.15,0.09,-1.55,-1.98,-0.93,-0.2,0.55,-0.81,2.28,1.09,1257.6,26.425,86.95,0.3572325407,1e-04,0.0393,0.0525,0.0255,-0.0065046624,8.3333e-06,-0.0024665164,0.027,0.0512,0.0027640646,0,0.009427,0.007613,23.4,7.88
7.88,11.12,11.92,5.06,10.53,6.82,6.18,11.75,-2,8.79,1312.41,26.7343,87.48,0.3454873026,3e-04,0.0385,0.0523,0.0249,-0.0130873525,2.5e-05,0.0044001914,2e-04,0.0194,0.0006481559,0,0.045206,0.044003,19.44,5.29
5.29,5.36,2.9,6.34,3.81,4.77,5.09,4.1,2.56,3.66,1365.68,27.0437,88.01,0.3369739354,9e-04,0.0385,0.0514,0.0272,-0.0144834951,7.5e-05,0.0044029736,-0.0196,0.0057,0.0006236909,0,0.04334,0.040744,18.43,3.11
3.11,4.24,0.93,-3.24,2.46,3.61,3.91,4.41,-0.46,4.89,1408.47,27.353,88.54,0.3461819674,8e-04,0.0399,0.0523,0.0297,-0.0137921071,6.66667e-05,0.0075945586,-0.0302,-0.0303,0.0011553018,0,0.032866,0.031282,15.5,-0.33
-0.33,-3.86,-1.16,-3.48,-2.71,-4.56,0.31,-1.5,1.01,-0.66,1397.91,27.6753,88.3333,0.3461403112,8e-04,0.0396,0.0519,0.0268,-0.0124206866,6.66667e-05,0.0030210295,0.0409,0.0251,0.0016275337,0,-0.006034,-0.007237,17.15,-3.19
-3.19,-8.78,-10.65,-16.65,-8.31,-8.32,-5.66,-5.64,-1.54,-5.25,1310.33,27.9977,88.1267,0.3690473597,9e-04,0.038,0.0507,0.0221,-0.0160792271,7.5e-05,-0.0011734794,0.0643,0.0344,0.0014960927,0,-0.05979,-0.062433,24.06,3.53
3.53,-1.45,2.67,3.46,3.49,5.4,2.26,7.42,4.4,3.68,1362.16,28.32,87.92,0.3551038851,9e-04,0.0364,0.0502,0.0233,-0.0198316065,7.5e-05,-0.0014663969,-0.0136,0.0064,0.0034372579,0,0.041465,0.039888,17.08,-0.55
-0.55,-2.32,-1.07,-2.3,-2.57,1.53,-0.74,0.97,3.1,-1.42,1379.32,28.7433,87.4467,0.3515937051,0.001,0.034,0.0487,0.0216,-0.0211082586,8.33333e-05,-0.0016297859,0.0247,0.0612,0.0015528655,0,0.014363,0.013096,18.93,4.97
4.97,2.31,2.87,1.94,3.58,1.92,2.36,2.26,-1.6,2.54,1406.58,29.1667,86.9733,0.3493870523,0.001,0.0348,0.0491,0.0223,-0.0205523606,8.33333e-05,0.0055651582,-0.0068,-0.0093,0.0007271255,0,0.022744,0.019938,17.47,2.03
2.03,7.18,2.66,6.07,2.21,6.86,2.75,6.37,2.82,3.97,1440.67,29.59,86.5,0.3403829538,0.0011,0.0349,0.0484,0.0235,-0.0182558561,9.16667e-05,0.0044622123,-0.0146,-0.0126,0.001044683,0,0.02512,0.023547,15.73,0.15
0.15,-1.64,-0.37,-5.08,-5.27,-0.34,-1.62,-5.14,0.43,0.27,1412.16,30.1423,86.5033,0.3492371221,0.001,0.0347,0.0458,0.0238,-0.0164436715,8.33333e-05,-0.0003889251,-0.0014,0.0206,0.0009255257,0,-0.017837,-0.019227,18.6,2.82
2.82,0.42,2.4,-3.2,0.23,-3.34,2,0.82,-2.74,-0.35,1416.18,30.6946,86.5067,0.3511375309,9e-04,0.035,0.0451,0.0228,-0.0128112169,7.5e-05,-0.0047380867,0.0144,-0.0092,0.0019026506,0,0.005326,0.002154,15.87,0.96
0.96,5.27,3.82,1.76,3.14,2.06,1.34,-0.88,0.48,3.46,1426.19,31.2469,86.51,0.3490324432,7e-04,0.0365,0.0463,0.0246,-0.0122655894,5.83333e-05,-0.0026930645,-0.0202,-0.0062,0.0010357123,0,0.008508,0.005902,18.02,6.23
6.23,9.63,7.61,6.82,6.5,8.54,6.05,9.15,5.14,7.53,1498.11,31.5353,86.9067,0.3299840266,7e-04,0.038,0.0473,0.0291,-0.0086792036,5.83333e-05,0.0029573042,-0.0332,-0.0313,0.0009067699,0,0.052361,0.051024,14.28,1.15
1.15,0.86,0.86,-1.86,1.34,-1.35,0.91,-0.19,2.12,2.12,1514.68,31.8236,87.3033,0.3254312323,0.001,0.039,0.0485,0.0285,-0.0095257151,8.33333e-05,0.0081900295,0.0114,0.0093,0.0012427657,0,0.013013,0.010511,15.51,5.73
5.73,6.36,3.31,1.89,3.73,7.33,5.1,5.29,5.11,4.34,1569.19,32.1119,87.7,0.3461299966,9e-04,0.0393,0.0485,0.0287,-0.0095482096,7.5e-05,0.0026145086,-0.0062,-0.0018,0.0004844991,0,0.037584,0.036025,12.7,2.06
2.06,0.38,-1.2,-3.87,-0.84,6.23,1.51,1.09,4.02,-0.81,1597.57,32.4967,88.7833,0.3400362539,6e-04,0.0373,0.0459,0.0264,-0.0086684082,5e-05,-0.0010396395,0.0378,0.0349,0.0016827298,0,0.019621,0.018482,13.52,4.61
4.61,6.22,5.41,5.37,5.7,5.44,5.62,4.51,-4.69,4.5,1630.74,32.8815,89.8667,0.3338325978,4e-04,0.0389,0.0473,0.0309,-0.0046897512,3.33333e-05,0.0017804078,-0.0629,-0.0536,0.0010155597,0,0.02312,0.020441,16.3,1.72
1.72,-0.36,-1.47,-3.43,0.6,4.22,-0.04,-1.29,-0.19,0.25,1606.28,33.2663,90.95,0.338444358,5e-04,0.0427,0.0519,0.033,0.0001412793,4.16667e-05,0.0023997081,-0.0285,-0.0371,0.0022476411,0,-0.013601,-0.015262,16.86,5.45
5.45,6.79,7.07,6.52,7.91,8.89,6.17,10.79,6.81,6.84,1685.73,33.6455,92.09,0.3255625651,4e-04,0.0434,0.0532,0.0344,0.0083903972,3.33333e-05,0.0003939975,-0.0173,0.0031,0.0005020771,0,0.050672,0.049287,13.45,-2.21
-2.21,-1.74,-0.76,-1.26,-1.13,-3.54,-3.83,-1.73,-5.82,-2.42,1632.97,34.0247,93.23,0.3407133274,4e-04,0.0454,0.0542,0.0351,0.0103574961,3.33333e-05,0.0012029316,-0.0079,-0.0074,0.0009504377,0,-0.029207,-0.031638,17.01,4.01
4.01,8.42,6.84,4.69,6.17,7.01,5.44,9.23,2.65,4.22,1681.55,34.4039,94.37,0.3335214846,2e-04,0.0464,0.0547,0.0349,0.0101419436,1.66667e-05,0.0011630045,0.0061,0.0014,0.0006222294,0,0.03166,0.030064,16.6,3.68
3.68,3.34,4.37,5.69,2.19,3.46,2.74,-1.86,3.73,2.83,1756.54,34.6,96.3133,0.324594825,5e-04,0.0453,0.0531,0.0342,0.0096467456,4.16667e-05,-0.0025752833,0.0128,0.0211,0.0014383614,0,0.046268,0.044953,13.75,3.4
3.4,2.6,4.18,-1.85,4.44,4.38,3.51,8.37,-0.48,4.17,1805.81,34.796,98.2567,0.3136852784,7e-04,0.0463,0.0538,0.0361,0.0103455571,5.83333e-05,-0.0020424242,-0.0236,-0.0086,0.0006444174,0,0.030817,0.028398,13.7,2.27
2.27,2.65,4.07,1.77,3.75,5.01,1.28,4.08,1.48,1.99,1848.36,34.992,100.2,0.3044081256,7e-04,0.0462,0.0538,0.0378,0.0121835026,5.83333e-05,-8.58115e-05,-0.0207,2e-04,0.000745536,0,0.02595,0.024196,13.72,-3.62
-3.62,-1.04,-1.79,-2.47,1.65,-0.63,-5.42,9.17,1.17,-1.54,1782.59,35.4039,100.4167,0.3214292767,4e-04,0.0449,0.0519,0.0342,0.0137916793,3.33333e-05,0.0037202477,0.0548,0.0331,0.0013035689,0,-0.034666,-0.035732,18.41,5.57
5.57,4.95,5.4,6.18,4.62,3.2,4.44,6.01,3.46,3.62,1859.45,35.8158,100.6333,0.3091630718,5e-04,0.0445,0.051,0.0339,0.0166154257,4.16667e-05,0.0036979087,0.0074,0.0168,0.0012535627,0,0.045757,0.043194,14,3.25
3.25,1.06,1.31,1.85,-1.5,-0.04,0.4,-4.02,2.35,0.94,1872.34,36.2277,100.85,0.3506160657,5e-04,0.0438,0.0506,0.0337,0.016464203,4.16667e-05,0.0064400441,0.0063,0.0062,0.0008690643,0,0.008056,0.006537,13.88,-2.88
-2.88,-4.69,-2.89,4.81,-6.59,-4.89,-2.85,-7.79,1.88,-2.73,1883.95,36.612,101.6067,0.3480113191,3e-04,0.0424,0.049,0.0326,0.0166968463,2.5e-05,0.0032967545,0.0181,0.016,0.0013626644,0,0.006555,0.005388,13.41,1.29
1.29,1,-0.5,-1.38,-0.09,2.23,-0.69,0.97,0.74,0.14,1923.57,36.9963,102.3633,0.345173256,3e-04,0.0416,0.0476,0.0309,0.014026564,2.5e-05,0.0034926098,0.0279,0.0188,0.0005551927,0,0.023309,0.020895,11.4,2.18
2.18,2.59,3.75,7.48,5.88,1.67,2.24,7.33,6.26,3.56,1960.23,37.3807,103.12,0.3429284585,4e-04,0.0425,0.048,0.0313,0.0139314283,3.33333e-05,0.0018621269,-0.0025,0.002,0.0002819987,0,0.020635,0.019048,11.57,-4.25
-4.25,-3.65,-5.07,-7.46,-5.24,-3.22,-4.82,-6.92,-6.42,-3.41,1930.67,37.752,104.0667,0.3483798518,3e-04,0.0416,0.0473,0.031,0.0084734136,2.5e-05,-0.000390194,0.0057,0.0024,0.000949121,0,-0.013974,-0.015278,16.95,5.2
5.2,10.33,4.77,1.92,3.97,-0.64,4.8,4.82,5.66,3.27,2003.37,38.1233,105.0133,0.337476204,3e-04,0.0408,0.0469,0.0287,0.0067704813,2.5e-05,-0.0016705142,0.0369,0.0356,0.000546197,0,0.039777,0.037446,11.98,-2.9
-2.9,-7.18,-6.76,-13,-4.28,-5.72,-3.85,-4.84,-5.04,-3.39,1927.29,38.4946,105.96,0.3385761813,2e-04,0.0411,0.048,0.03,0.0080246546,1.66667e-05,0.0007525688,-0.017,-0.0271,0.0007210135,0,-0.013928,-0.015467,16.31,3.61
3.61,6.05,2.64,-14.22,1.62,4.15,3.2,5.04,8.64,4.06,2018.05,38.8108,104.7433,0.3318083646,2e-04,0.0392,0.0469,0.0282,0.0080687855,1.66667e-05,-0.0025122778,0.03,0.0225,0.0029439644,0,0.023972,0.0228,14.03,2.99
2.99,-0.89,-1.3,-18.49,1.62,0.49,2.52,0.61,-0.66,0.41,2067.56,39.127,103.5267,0.323661786,2e-04,0.0392,0.0479,0.0264,0.0069258643,1.66667e-05,-0.0053994179,0.0286,0.0173,0.0001502621,0,0.027631,0.025159,13.33,1.2
1.2,0.58,0.4,-9.88,2.18,-0.89,1.9,5.22,2.54,2.89,2058.9,39.4431,102.31,0.3237556717,3e-04,0.0379,0.0474,0.0246,0.0056424574,2.5e-05,-0.0056701009,0.029,0.0183,0.0019928413,0,-0.002473,-0.004249,19.2,-1.8
-1.8,-4.36,-5.62,-9.18,-3.2,-3.79,-2.7,2.65,0.75,-5.03,1994.98999,39.8976,101.29,0.3361687625,3e-04,0.0346,0.0445,0.02,0.0002129964,2.5e-05,-0.0047058924,0.0709,0.0599,0.0022266481,0,-0.02943,-0.030468,20.97,4.21
4.21,6.81,7.92,12.87,7.45,6.17,4.5,9.07,-2.79,4.99,2104.5,40.3521,100.27,0.318227291,2e-04,0.0361,0.0451,0.0238,-0.0037598852,1.66667e-05,0.0043430449,-0.0523,-0.032,0.0008135195,0,0.057008,0.054305,13.34,1.71
1.71,-0.42,-0.28,-8.81,-1.5,0.92,1.65,1.13,-0.07,1.12,2067.889893,40.8066,99.25,0.3074540451,3e-04,0.0364,0.0454,0.023,-0.0068998347,2.5e-05,0.0059517216,0.0137,0.0058,0.0017203796,0,-0.014993,-0.016628,15.29,-1.14
-1.14,0.23,0.64,15.62,-0.23,12.06,-2.32,-4,0.6,-0.12,2085.51001,41.1184,97.8033,0.3063442097,2e-04,0.0352,0.0448,0.0249,-0.0070866767,1.66667e-05,0.0020328733,-0.025,-0.0223,0.0005743378,0,0.009101,0.008004,14.55,1.35
1.35,-0.54,-0.65,-8.19,2.32,0.19,-0.23,5.28,-0.86,0.44,2107.389893,41.4302,96.3567,0.303449953,2e-04,0.0398,0.0489,0.0262,-0.0075095693,1.66667e-05,0.005097232,-0.0159,-0.0204,0.0008870031,0,0.012522,0.010141,13.84,0.2
0.2,-1.95,-1.49,-8.69,-1.1,-1.65,0.13,2.42,-5.27,1.28,2063.110107,41.742,94.91,0.3101868327,2e-04,0.0419,0.0513,0.0285,-0.0081016117,1.66667e-05,0.00350287,-0.0298,-0.032,0.0010521363,0,-0.019343,-0.02102,18.23,-0.68
-0.68,-3.52,-6.15,-21.27,-3.94,-1.39,-1.85,-0.37,2.64,-1.32,2103.840088,41.9981,93.4933,0.3089532648,3e-04,0.0415,0.052,0.0263,-0.0080711484,2.5e-05,6.70472e-05,0.0329,0.0239,0.0011597781,0,0.021297,0.020101,12.12,-3.66
-3.66,-4.25,-4.49,4.15,-5.6,-5.64,-5.05,-7.22,-3.45,-4.06,1972.180054,42.2543,92.0767,0.3306709874,7e-04,0.0404,0.0519,0.0264,-0.0095360748,5.83333e-05,-0.0014162763,0.0012,-0.0067,0.0058469964,0,-0.060086,-0.062433,28.43,-3.93
-3.93,-6.24,-8.47,-17.99,-3.54,-0.69,-5.72,-11.56,0.37,-2.57,1920.030029,42.5104,90.66,0.3356119548,2e-04,0.0407,0.0534,0.0253,-0.0129102113,1.66667e-05,-0.0015567566,0.0174,0.0133,0.0040534792,0,-0.024547,-0.026258,24.5,4.82
4.82,7.33,7.98,9.09,5.88,5.88,3.45,2.96,3.17,4.81,2079.360107,42.8029,89.2833,0.3094136283,2e-04,0.0395,0.0534,0.0259,-0.0162088581,1.66667e-05,-0.0004496838,-0.0053,0.002,0.001618901,0,0.083448,0.082048,15.07,-0.66
-0.66,2.69,-0.48,-2.23,3.15,-2.9,-1.1,7.66,-2.66,2.25,2080.409912,43.0954,87.9067,0.3084291577,0.0012,0.0406,0.0546,0.0265,-0.0178103255,1e-04,-0.0021106804,-0.0065,0.002,0.0011187215,0,0.003373,0.000817,16.13,-1.88
-1.88,-5.19,-4.85,-17.94,-3.61,-4.28,-3.83,-5.69,-0.46,-4.02,2043.939941,43.3879,86.53,0.3136488144,0.0023,0.0397,0.0546,0.0268,-0.0216105795,0.0001916667,-0.0034170964,-0.0022,0,0.0028385655,0,-0.015247,-0.017076,18.21,-2.04
-2.04,-11.6,-8.94,-13.48,-8.76,-6.13,-7.26,-18.63,4.53,-7.65,1940.24,43.5506,86.5,0.3319106296,0.0026,0.04,0.0545,0.0236,-0.0202629486,0.0002166667,0.0016531022,0.0476,0.0067,0.0043012482,0,-0.0491,-0.05025,20.2,1.75
1.75,4.9,3.43,-11.23,0.89,1.83,3.72,-3.03,1.37,0.33,1932.23,43.7133,86.47,0.3309018254,0.0031,0.0396,0.0534,0.0217,-0.0240243415,0.0002583333,0.0008230765,0.0294,0.0232,0.0026015071,0,-0.001742,-0.004457,20.55,4.58
4.58,7.26,10.4,24.02,6.75,4.42,7.95,7.69,8.46,7.43,2059.74,43.8759,86.44,0.3279547913,0.0029,0.0382,0.0513,0.0218,-0.0229995356,0.0002416667,0.0043060001,-3e-04,0.0423,0.0012741767,0,0.06734,0.065146,13.95,1.94
1.94,1.02,5.43,20.05,1.17,2.42,-0.03,5.19,2.91,3.42,2065.3,44.0706,86.6,0.3263208887,0.0023,0.0362,0.0479,0.0223,-0.0236402525,0.0001916667,0.004741068,-0.0053,0.0146,0.000817784,0,0.003747,0.002576,15.7,-0.8
-0.8,-0.82,-0.93,-7.22,3.72,0.68,-3.29,1.25,2.45,1,2096.95,44.2652,86.76,0.3260721193,0.0027,0.0365,0.0468,0.0219,-0.0270944553,0.000225,0.004045791,0.0082,0.0016,0.0009955771,0,0.018487,0.015886,14.19,3.85
3.85,-2.73,0.24,1.05,1.62,1.58,0.67,-4.36,7.27,-1.21,2098.86,44.4599,86.92,0.3234753617,0.0027,0.035,0.0453,0.0179,-0.0286821972,0.000225,0.0032843662,0.059,0.0377,0.0028644366,0,0.002675,0.001002,15.63,8.59
8.59,8.83,7.45,-1.23,7.32,2.14,4.7,6.09,-0.77,5.17,2173.6,44.6485,87.6433,0.3146611589,0.003,0.0328,0.0422,0.0175,-0.0316685417,0.00025,-0.0016181364,0.0081,0.0245,0.0004776474,0,0.036571,0.035324,11.87,1.47
1.47,6.5,2.43,7.5,2.91,-0.29,0.45,0.87,-3.74,2.86,2170.95,44.8371,88.3667,0.3151974253,0.003,0.0332,0.0424,0.0186,-0.0307277011,0.00025,0.0009184301,-0.014,0.0016,0.0002791676,0,0.001247,-0.001396,13.42,-2.13
-2.13,5.84,0.47,5.46,2.11,0.73,-1.82,8.09,1.51,0.86,2168.27,45.0257,89.09,0.3167938869,0.0029,0.0341,0.0431,0.0196,-0.0326277046,0.0002416667,0.0024039959,-0.0124,-0.0119,0.0016731028,0,0.000446,-0.001033,13.29,-4.21
-4.21,-4.14,-4.33,-8.26,-5.13,-4.61,-4.22,-13.65,-0.03,-2.14,2126.15,45.2507,90.91,0.3196877815,0.0033,0.0351,0.0438,0.022,-0.0289997168,0.000275,0.0012467485,-0.0314,-0.0263,0.0003640698,0,-0.017958,-0.019207,17.06,3.67
3.67,10.57,11.5,19.14,4.96,5.71,9.73,5.35,1.45,12.93,2198.81,45.4756,92.73,0.3032857864,0.0045,0.0386,0.0471,0.0267,-0.0273943973,0.000375,-0.0015554609,-0.0599,-0.051,0.0009463678,0,0.03579,0.033007,13.33,1.09
1.09,2.34,0.79,2.26,0.34,4.08,1.99,-2.59,4.13,5.44,2238.83,45.7006,94.55,0.2934790969,0.0051,0.0406,0.0483,0.0272,-0.0248100371,0.000425,0.0003273214,-0.0057,0.0059,0.0005240215,0,0.019199,0.017568,14.04,-0.49
