Real ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015086309,0.077416291,-0.091608799,-0.085714301,-0.079819803,-0.073925305,-0.002995959,-0.041389437,-0.236459065,-0.19956779,-0.162676515,0.021693647,-0.134474276,-0.125456233,-0.116438191,-0.008810435,0.406575409,-0.229133426,-0.193281687,-0.083294576,-0.079495745,-0.259677366,-0.155757024,-0.316297662,-0.243877393,-0.171457126,0.369334116,-0.431972598,-0.336022609,-0.258143743,-0.180264879,-1.286622418,-0.431837126,-0.320864649,-0.247464168,-0.173685255,-0.840592414,-0.303056694,-0.302540008,-0.237203197,-0.173918567,-0.465136516,-0.307938861,-0.31683647,-0.242224587,-0.172205019,-0.215613724,-0.395439607,-0.319285808,-0.24313198,-0.172205019,-0.943459717,-0.391126151,-0.319285774,-0.243131979,-0.174155652,0.344198681,-0.372611401,-0.319285787,-0.243131977,-0.172536734,3.509383251,-0.372611401,-0.319285789,-0.243131977,-0.172536734
0.272785096,0.171582102,0.138610718,0.129702528,0.120794337,0.111886147,-0.973741096,-0.842399031,0.394450633,0.333690441,0.272930249,-0.666099432,-0.580485879,0.594637284,0.482149718,-0.17920371,-1.036679012,-0.396072902,0.630011137,-0.026839194,-0.017863108,0.199501964,-0.199473437,0.507329342,-0.049592448,-0.036872344,-0.895913093,-0.346004553,-0.013358442,-0.020518624,-0.02746814,0.772236712,0.725929596,-0.109278085,-0.078398978,-0.047519869,-0.313475622,-0.073308511,-0.113837205,-0.081024948,-0.048212691,-0.139128697,-0.122626119,-0.067842118,-0.057494378,-0.047146701,-1.476560411,-0.105060263,-0.060567891,-0.053478304,-0.046383416,1.541290559,-0.097779874,-0.060567879,-0.053478303,-0.046385866,1.487310412,-0.097779874,-0.060567897,-0.053478303,-0.046383955,-0.146419651,-0.097779788,-0.060567897,-0.053478303,-0.046383955
-0.410717063,-0.516750045,-0.465080574,-0.413411103,-0.361741632,-0.310072161,-0.532024073,-0.599962173,-0.528186778,-0.456411383,-0.384635989,-1.00263412,-0.876565046,-0.750495972,-0.624426898,-0.498357824,-1.118701947,-0.396382173,-0.335215757,-0.27404934,-0.212882924,-0.415596641,-0.4104265,-0.34337921,-0.321927788,-0.02743867,-0.4160962,-0.444971792,-0.327804983,0.071574043,0.045760084,-0.941073102,-0.44208231,0.023487156,0.049092925,0.031786398,-0.021177615,0.017437825,0.078003322,0.077564921,0.031786399,-0.012506589,0.002025375,0.071050073,0.072480175,0.031786406,0.201422864,-0.050071593,0.05656021,0.069021741,0.031786398,-0.646685897,-0.073036335,0.056559062,0.069021741,0.031786399,0.750013093,-0.059266528,0.060131499,0.072480166,0.031786399,4.762017106,-0.0554958,0.060131502,0.072480112,0.031748215
0.999390994,-0.233857948,-0.21409846,-0.194338973,0.16423679,0.1477193,-1.126753657,0.402288372,0.35404229,0.305796209,0.000506873,0.648784068,0.571597237,0.494410406,0.417223575,0.111880217,0.4199838,0.661397318,0.562625706,0.515878523,0.122285155,-0.366271659,0.69880387,0.603341026,0.507878181,0.250330553,0.942110779,0.700246365,0.604276795,0.42961031,0.300466509,0.810880019,0.653877472,0.563987702,0.436944842,0.282815698,1.109278013,0.636567934,0.548491036,0.431534082,0.282815698,0.606572562,0.408120686,0.480148353,0.435524243,0.282815698,0.286072805,0.389229205,0.480148353,0.425445146,0.282815698,0.850807728,0.43338901,0.480148353,0.435523274,0.282815698,0.39050316,0.43338901,0.480148353,0.435530464,0.282815698,3.607486297,0.43338901,0.480148353,0.435516908,0.282815698
0.360531994,0.113203259,0.104506591,0.095809922,0.087113253,0.078416584,0.449393737,-0.120276276,-0.105009433,-0.089742589,-0.074475745,-0.308030026,0.004566091,0.013322439,0.022078787,0.030835135,0.134554824,-0.038951267,-0.021168322,-0.003385377,0.014397568,0.021834936,0.02415127,0.030846296,0.037541322,0.044236349,0.047025449,0.003149757,0.021708687,0.019666697,0.020803192,-0.127841619,-0.064214688,-0.030027945,0.004158804,0.020803127,-1.247965086,-0.073559115,-0.03431117,0.004158703,0.020803046,-0.067027525,-0.073039792,-0.034311154,0.004158718,0.020803256,0.232348853,-0.073039792,-0.034311209,0.004158795,0.020803257,0.636868808,-0.073039792,-0.034311155,0.004158772,0.020803256,0.107991521,-0.073039792,-0.034311154,0.004158804,0.020803253,-1.713959857,-0.073039792,-0.034311152,0.004158792,0.020803258
0.463673086,0.300203594,0.268077311,-0.331780704,-0.292364504,-0.252948304,0.641873019,0.574982518,0.508092018,0.441201518,0.374311018,0.676335696,0.606694658,0.53705362,0.467412582,0.397771545,0.802927541,0.698676755,0.536769942,0.467163912,0.397557882,0.376232712,0.236314963,0.463523241,0.409357608,0.32542246,0.47871993,0.54323899,0.484843956,0.428755911,0.368416505,0.660458331,0.52274136,0.486039185,0.392257062,0.326446951,0.648022709,0.478794548,0.447092621,0.389673893,0.326446956,0.581074872,0.483556942,0.450418314,0.389673894,0.32644695,-1.159694702,0.508721242,0.450418314,0.389673894,0.32644695,1.256513449,0.495621825,0.450417029,0.389673882,0.32644695,0.861859447,0.491366737,0.450418309,0.389673878,0.32644695,3.841187205,0.491366737,0.450418314,0.389673894,0.32644695
-0.552343636,-0.407994049,-0.453417945,-0.418022822,-0.3826277,-0.347232577,-0.673778787,-0.61019965,-0.546620513,-0.483041375,-0.419462238,-0.576456413,-0.777823083,-0.699670078,-0.621517072,-0.543364067,-1.013506922,-0.69590714,-0.720807029,-0.640092664,-0.559378298,-0.870725611,-0.832925516,-0.74355807,-0.65556244,-0.535522559,-0.934479879,-0.948285804,-0.783009923,-0.618610913,-0.53957208,-1.109309618,-0.923274745,-0.801221,-0.644894371,-0.545402497,-0.801496656,-0.924883861,-0.802849033,-0.656896476,-0.555549836,-0.460282233,-0.953453748,-0.802849033,-0.670636534,-0.55554985,0.973135862,-0.960765077,-0.802849033,-0.670636534,-0.555549836,-1.584394756,-0.959489053,-0.802849033,-0.670636534,-0.555549836,-1.598854745,-0.955943562,-0.797981837,-0.670636526,-0.555549843,-0.280066238,-0.955943562,-0.797981837,-0.670636552,-0.55554985
0.676112946,-0.208661549,-0.194635029,-0.180608509,-0.166581988,-0.152555468,-0.193656472,-0.167630963,-0.141605455,0.131510193,0.121308509,-0.608716827,-0.535164079,-0.461611331,-0.388058583,-0.269168784,-0.182474955,-0.363966286,-0.342342117,-0.263064993,-0.220847517,0.225339946,-0.473207484,-0.411234788,-0.201066366,-0.171078897,-0.106450892,-0.433284919,-0.320836413,-0.132363528,-0.154609532,-0.16119985,-0.291997167,-0.306469403,-0.079903084,-0.154609451,1.644393091,-0.324681575,-0.293825651,-0.079903084,-0.139703672,1.359660956,-0.308950579,-0.188829534,-0.079903084,-0.154609387,-0.611271583,-0.29368582,-0.116762486,-0.079904356,-0.15460949,3.130053662,-0.126503856,-0.116762486,-0.079904755,-0.154609472,1.250030074,-0.135349191,-0.116762486,-0.079903089,-0.154609603,1.631765183,-0.135349191,-0.116762486,-0.079903088,-0.15460961
0.426727023,-0.229019971,-0.004416303,0.199352917,0.182313186,0.074250566,-0.288336264,-0.261129774,-0.233923283,-0.206716792,-0.179510301,0.133951296,0.118075322,0.102199347,-0.456117402,-0.399785094,0.208005949,-0.518418975,-0.445335462,-0.344057693,-0.299782047,-0.335132739,-0.538660431,-0.360616863,-0.34010983,-0.296305934,-0.466947645,0.076660967,-0.367397017,-0.330812267,-0.295116697,0.148753332,0.035908787,-0.049213401,-0.299097357,-0.271504686,-1.453633691,-0.203220527,-0.152393339,-0.289163107,-0.234189242,-1.310410396,-0.263323204,-0.277087269,-0.268391884,-0.234189242,-1.126917414,-0.233059445,-0.246957959,-0.268391884,-0.234189242,-1.014940604,-0.25512628,-0.259765464,-0.268391884,-0.234189242,-0.591681267,-0.25512628,-0.259765464,-0.268391884,-0.234189242,0.253275919,-0.254437853,-0.259765464,-0.268391884,-0.234189242
0.251233226,-0.353319224,0.187958412,-0.304374831,-0.279902635,-0.255430439,0.266243386,-0.187799278,-0.180080008,-0.172360738,-0.164641467,-0.289159937,-0.373075834,-0.336607707,0.416954542,-0.376435492,-0.072142132,0.1003784,0.018711596,0.107064109,0.095431147,-0.194051091,-0.05846551,-0.101577094,-0.204868476,-0.155332635,-0.009265258,-0.030947023,0.002785687,-0.113608646,-0.125336315,-0.375325145,-0.286700103,-0.172943993,-0.113805364,-0.046880674,0.745017874,-0.30723124,-0.205664907,-0.035993859,0.001565253,-0.429941857,-0.126643084,-0.134500777,-0.01233643,-0.002368249,0.097239493,-0.27910045,-0.130096015,-0.013708604,-0.002368249,-0.784632733,-0.218816772,-0.130096015,-0.013708604,-0.002368249,-0.284779708,-0.199023964,-0.047107761,-0.013708699,-0.002368249,2.138701404,-0.199023964,-0.047107761,-0.013708607,-0.002368249
-1.328210951,0.464821525,0.367480476,-0.535297115,-0.495202132,-0.455107149,0.847978292,-0.443004548,-0.418444794,-0.39388504,-0.369325287,-0.373488952,0.650023357,0.763474189,0.702295463,0.630957719,1.164615435,0.920548637,0.348102441,0.302382619,0.606289973,1.173693863,1.014046817,0.366841089,0.338479454,0.524457891,1.725714443,0.104985448,0.138672714,0.124171128,0.357860928,-0.347152229,-0.005894949,0.064145995,0.256307269,0.271364749,0.514959331,0.204654382,0.179398011,0.270877743,0.248469497,0.114647937,0.164364172,0.179397972,0.24237182,0.248469497,0.593335066,0.164364172,0.179397977,0.240830303,0.248469497,1.731592984,0.173708545,0.179397973,0.240830303,0.248469497,0.298324096,0.173708545,0.17939801,0.24237182,0.248469497,-0.113510935,0.173708545,0.179398005,0.240830303,0.248469497
-0.155173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4.233209271,3.394262819,4.244334861,3.918270789,4.063710937,5.494407895,4.548441914,3.531222136,3.128364876,3.406868214,4.941524535,4.735005392,3.894991029,3.630697169,4.237456753,5.445597149,4.149364173,3.793987758,3.297301749,3.628553522,4.090852907,4.182534282,3.747695337,3.712113538,4.046525101,4.263204589,3.943609775,3.715287519,3.96134033,3.997726117,5.473824437,3.998381829,4.101952427,3.973037022,3.948946816,7.295618521,4.436001272,4.28158246,3.926124397,3.845470937,5.391876126,4.599832327,4.256481244,3.8678517,3.861530432,9.547384163,4.775966208,4.130565426,3.872737051,3.860767228,9.614133568,4.477473568,4.14337297,3.862659356,3.862720295,7.169004591,4.453980572,4.059088707,3.866108981,3.861099607,20.46535867,4.457062788,4.059088705,3.866122413,3.861061432
,0.384837206,0.308569347,0.385848624,0.356206435,0.369428267,0.499491627,0.413494719,0.321020194,0.284396807,0.309715292,0.449229503,0.430455036,0.354090094,0.330063379,0.385223341,0.495054286,0.377214925,0.344907978,0.299754704,0.329868502,0.371895719,0.380230389,0.340699576,0.337464867,0.367865918,0.387564054,0.35850998,0.337753411,0.360121848,0.363429647,0.497620403,0.363489257,0.372904766,0.361185184,0.358995165,0.663238047,0.403272843,0.389234769,0.3569204,0.349588267,0.490170557,0.418166575,0.38695284,0.351622882,0.351048221,0.867944015,0.434178746,0.375505948,0.352067005,0.350978839,0.874012143,0.407043052,0.37667027,0.351150851,0.35115639,0.65172769,0.404907325,0.369008064,0.351464453,0.351009055,1.860487151,0.405187526,0.369008064,0.351465674,0.351005585
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.284396807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSRes,6.452954458,5.43642323,3.894409315,3.14820877,3.229979749,12.14741759,4.044977117,2.831644876,2.47919953,3.002852513,4.788953964,7.205985246,6.754308144,6.620341242,6.92180294,10.21204809,7.897799114,5.197083188,4.642821794,6.120229314,9.395414513,8.411734123,5.25229692,4.867036265,5.785960867,12.5668657,4.425166178,4.354339134,4.294181722,5.134756568,4.903927933,3.948741208,4.143130789,4.58810079,4.796474799,11.98672579,4.905097154,4.650995771,4.602450293,4.62243618,6.920887248,4.928429195,4.592777745,4.449522351,4.647733874,16.75002379,5.03148235,4.411251895,4.451323826,4.647246223,22.85447795,4.653710317,4.428671253,4.439857416,4.647864525,8.939173347,4.64255108,4.373203268,4.448016838,4.647351106,67.92359997,4.644277346,4.373203255,4.443192253,4.647317323
SSTO,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791,4.239660791
Rsquared,-0.522044988,-0.282277875,0.08143375,0.257438525,0.238151374,-1.865186199,0.045919634,0.332105794,0.415236348,0.291723404,-0.129560642,-0.699660798,-0.593124657,-0.561526162,-0.632631307,-1.40869461,-0.862837501,-0.225825236,-0.09509275,-0.443565798,-1.21607694,-0.984058286,-0.238848384,-0.147977752,-0.364722593,-1.964120555,-0.043754771,-0.027048943,-0.012859739,-0.211124385,-0.156679313,0.068618599,0.022768331,-0.08218582,-0.131334565,-1.827284158,-0.156955095,-0.097020729,-0.085570408,-0.090284437,-0.632415325,-0.162458375,-0.083288964,-0.049499611,-0.096251352,-2.950793382,-0.186765309,-0.040472838,-0.049924521,-0.096136331,-4.390638327,-0.097661003,-0.044581506,-0.047219963,-0.096282168,-1.108464282,-0.095028897,-0.031498387,-0.049144509,-0.096161069,-15.02099869,-0.095436068,-0.031498384,-0.048006544,-0.096153101
0,0.415236348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1
